"run","random_seed","tick","MeatMean"
3,3,221.0,0.5666666666666667
3,3,231.0,0.36666666666666664
3,3,241.0,0.43333333333333346
3,3,251.0,0.43333333333333335
3,3,261.0,0.5
3,3,271.0,0.43333333333333335
3,3,281.0,0.4666666666666666
3,3,291.0,0.5666666666666667
3,3,301.0,0.36666666666666664
3,3,311.0,0.36666666666666664
3,3,321.0,0.5666666666666668
3,3,331.0,0.4666666666666667
3,3,341.0,0.5666666666666667
3,3,351.0,0.43333333333333324
3,3,361.0,0.6666666666666669
3,3,371.0,0.43333333333333335
3,3,381.0,0.43333333333333335
3,3,391.0,0.4333333333333333
3,3,401.0,0.5000000000000001
3,3,411.0,0.3333333333333333
3,3,421.0,0.4333333333333333
3,3,431.0,0.43333333333333324
3,3,441.0,0.36666666666666675
3,3,451.0,0.6666666666666666
3,3,461.0,0.5
3,3,471.0,0.3666666666666667
3,3,481.0,0.5666666666666668
3,3,491.0,0.5
5,5,1.0,0.5666666666666668
5,5,11.0,0.5333333333333332
5,5,21.0,0.6333333333333331
5,5,31.0,0.39999999999999997
5,5,41.0,0.5666666666666668
5,5,51.0,0.6333333333333332
5,5,61.0,0.6333333333333333
5,5,71.0,0.5666666666666667
5,5,81.0,0.4666666666666667
5,5,91.0,0.4333333333333333
5,5,101.0,0.5666666666666668
5,5,111.0,0.33333333333333337
5,5,121.0,0.5333333333333334
5,5,131.0,0.5666666666666667
5,5,141.0,0.5333333333333334
5,5,151.0,0.5
5,5,161.0,0.4333333333333333
5,5,171.0,0.5
5,5,181.0,0.4
5,5,191.0,0.6333333333333333
5,5,201.0,0.5
5,5,211.0,0.5333333333333333
5,5,221.0,0.43333333333333335
5,5,231.0,0.5
5,5,241.0,0.4666666666666667
5,5,251.0,0.5666666666666668
5,5,261.0,0.4666666666666667
5,5,271.0,0.5000000000000001
5,5,281.0,0.4
5,5,291.0,0.36666666666666664
5,5,301.0,0.6000000000000001
5,5,311.0,0.5666666666666667
5,5,321.0,0.5333333333333333
5,5,331.0,0.5
5,5,341.0,0.46666666666666656
5,5,351.0,0.43333333333333335
5,5,361.0,0.4
5,5,371.0,0.4666666666666666
5,5,381.0,0.4666666666666666
5,5,391.0,0.6333333333333332
5,5,401.0,0.5
5,5,411.0,0.43333333333333335
5,5,421.0,0.4333333333333334
5,5,431.0,0.6333333333333334
5,5,441.0,0.3666666666666667
5,5,451.0,0.6333333333333334
5,5,461.0,0.4666666666666666
5,5,471.0,0.5666666666666667
5,5,481.0,0.43333333333333335
5,5,491.0,0.3333333333333334
7,7,1.0,0.4
7,7,11.0,0.6000000000000001
7,7,21.0,0.5666666666666668
7,7,31.0,0.5333333333333333
7,7,41.0,0.30000000000000004
7,7,51.0,0.5333333333333334
7,7,61.0,0.4
7,7,71.0,0.43333333333333335
7,7,81.0,0.4666666666666666
7,7,91.0,0.5999999999999999
7,7,101.0,0.5333333333333333
7,7,111.0,0.4333333333333333
7,7,121.0,0.5999999999999998
7,7,131.0,0.4
7,7,141.0,0.43333333333333346
7,7,151.0,0.43333333333333335
7,7,161.0,0.5333333333333333
7,7,171.0,0.6333333333333333
7,7,181.0,0.3333333333333334
7,7,191.0,0.5666666666666667
7,7,201.0,0.4666666666666667
7,7,211.0,0.5333333333333335
7,7,221.0,0.39999999999999997
7,7,231.0,0.4
7,7,241.0,0.6333333333333333
7,7,251.0,0.5666666666666668
7,7,261.0,0.36666666666666664
7,7,271.0,0.5333333333333334
7,7,281.0,0.4000000000000001
7,7,291.0,0.39999999999999997
7,7,301.0,0.36666666666666664
7,7,311.0,0.4333333333333333
7,7,321.0,0.43333333333333335
7,7,331.0,0.4333333333333334
7,7,341.0,0.4666666666666666
7,7,351.0,0.4
7,7,361.0,0.4666666666666667
7,7,371.0,0.6333333333333334
7,7,381.0,0.49999999999999994
7,7,391.0,0.5000000000000001
7,7,401.0,0.6000000000000001
7,7,411.0,0.6000000000000001
7,7,421.0,0.43333333333333335
7,7,431.0,0.6333333333333333
7,7,441.0,0.5333333333333334
7,7,451.0,0.7
7,7,461.0,0.43333333333333324
7,7,471.0,0.5333333333333332
7,7,481.0,0.6666666666666666
7,7,491.0,0.5666666666666665
9,9,1.0,0.6333333333333332
9,9,11.0,0.4
9,9,21.0,0.6333333333333333
9,9,31.0,0.4333333333333333
9,9,41.0,0.5666666666666668
9,9,51.0,0.6
9,9,61.0,0.6
9,9,71.0,0.5333333333333334
9,9,81.0,0.46666666666666673
9,9,91.0,0.6
9,9,101.0,0.33333333333333337
9,9,111.0,0.5333333333333333
9,9,121.0,0.4333333333333334
9,9,131.0,0.33333333333333337
9,9,141.0,0.43333333333333335
9,9,151.0,0.43333333333333335
9,9,161.0,0.46666666666666673
9,9,171.0,0.4666666666666667
9,9,181.0,0.4333333333333333
9,9,191.0,0.5666666666666667
9,9,201.0,0.6
9,9,211.0,0.4999999999999999
9,9,221.0,0.5333333333333333
9,9,231.0,0.5000000000000001
9,9,241.0,0.5666666666666668
9,9,251.0,0.6333333333333333
9,9,261.0,0.5
9,9,271.0,0.6000000000000001
9,9,281.0,0.5333333333333334
9,9,291.0,0.5
9,9,301.0,0.4666666666666667
9,9,311.0,0.4
9,9,321.0,0.6333333333333333
9,9,331.0,0.5333333333333333
9,9,341.0,0.6
9,9,351.0,0.5666666666666669
9,9,361.0,0.43333333333333324
9,9,371.0,0.4666666666666667
9,9,381.0,0.5
9,9,391.0,0.4666666666666668
9,9,401.0,0.5000000000000001
9,9,411.0,0.4
9,9,421.0,0.6
9,9,431.0,0.43333333333333335
9,9,441.0,0.5333333333333332
9,9,451.0,0.46666666666666656
9,9,461.0,0.5333333333333333
9,9,471.0,0.49999999999999994
9,9,481.0,0.4666666666666668
9,9,491.0,0.5666666666666668
2,2,1.0,0.4333333333333333
2,2,11.0,0.5
2,2,21.0,0.5666666666666668
2,2,31.0,0.5000000000000002
2,2,41.0,0.5
2,2,51.0,0.5
2,2,61.0,0.6
2,2,71.0,0.5333333333333333
2,2,81.0,0.4666666666666667
2,2,91.0,0.4333333333333333
2,2,101.0,0.5000000000000001
2,2,111.0,0.46666666666666656
2,2,121.0,0.4
2,2,131.0,0.46666666666666684
2,2,141.0,0.5666666666666665
2,2,151.0,0.6
2,2,161.0,0.4333333333333333
2,2,171.0,0.4333333333333333
2,2,181.0,0.46666666666666673
2,2,191.0,0.5333333333333335
2,2,201.0,0.4333333333333333
2,2,211.0,0.5666666666666668
2,2,221.0,0.5333333333333333
2,2,231.0,0.4666666666666666
2,2,241.0,0.5999999999999999
2,2,251.0,0.5333333333333333
2,2,261.0,0.6
2,2,271.0,0.5
2,2,281.0,0.5000000000000001
2,2,291.0,0.5666666666666668
2,2,301.0,0.6
2,2,311.0,0.5
2,2,321.0,0.49999999999999994
2,2,331.0,0.43333333333333324
2,2,341.0,0.43333333333333335
2,2,351.0,0.36666666666666664
2,2,361.0,0.5666666666666669
2,2,371.0,0.4666666666666666
2,2,381.0,0.6666666666666667
2,2,391.0,0.5666666666666668
2,2,401.0,0.43333333333333335
2,2,411.0,0.6333333333333333
2,2,421.0,0.46666666666666656
2,2,431.0,0.5
2,2,441.0,0.5000000000000001
2,2,451.0,0.5666666666666667
2,2,461.0,0.5666666666666668
2,2,471.0,0.6
2,2,481.0,0.5000000000000001
2,2,491.0,0.4
4,4,1.0,0.5666666666666667
4,4,11.0,0.4666666666666667
4,4,21.0,0.5666666666666667
4,4,31.0,0.5333333333333333
4,4,41.0,0.5666666666666667
4,4,51.0,0.6333333333333334
4,4,61.0,0.4
4,4,71.0,0.5333333333333334
4,4,81.0,0.5666666666666665
4,4,91.0,0.5333333333333332
4,4,101.0,0.5666666666666665
4,4,111.0,0.4333333333333333
4,4,121.0,0.36666666666666664
4,4,131.0,0.5333333333333333
4,4,141.0,0.5666666666666667
4,4,151.0,0.5333333333333334
4,4,161.0,0.6
4,4,171.0,0.5333333333333333
4,4,181.0,0.4666666666666667
4,4,191.0,0.4333333333333333
4,4,201.0,0.5
4,4,211.0,0.5333333333333334
4,4,221.0,0.4666666666666666
4,4,231.0,0.5
4,4,241.0,0.4333333333333333
4,4,251.0,0.7000000000000001
4,4,261.0,0.4666666666666666
4,4,271.0,0.6000000000000001
4,4,281.0,0.39999999999999997
4,4,291.0,0.5666666666666667
4,4,301.0,0.4333333333333334
4,4,311.0,0.4666666666666666
4,4,321.0,0.4333333333333334
4,4,331.0,0.4666666666666666
4,4,341.0,0.7333333333333334
4,4,351.0,0.46666666666666656
4,4,361.0,0.5666666666666667
4,4,371.0,0.4666666666666667
4,4,381.0,0.4333333333333333
4,4,391.0,0.4666666666666666
4,4,401.0,0.4666666666666667
4,4,411.0,0.6000000000000002
4,4,421.0,0.5
4,4,431.0,0.7666666666666666
4,4,441.0,0.4333333333333333
4,4,451.0,0.36666666666666664
4,4,461.0,0.6000000000000001
4,4,471.0,0.46666666666666673
4,4,481.0,0.5333333333333334
4,4,491.0,0.6000000000000001
6,6,1.0,0.5666666666666665
6,6,11.0,0.5666666666666668
6,6,21.0,0.6999999999999998
6,6,31.0,0.43333333333333335
6,6,41.0,0.4333333333333333
6,6,51.0,0.5666666666666667
6,6,61.0,0.6333333333333333
6,6,71.0,0.36666666666666664
6,6,81.0,0.5666666666666668
6,6,91.0,0.5
6,6,101.0,0.3333333333333334
6,6,111.0,0.43333333333333335
6,6,121.0,0.4
6,6,131.0,0.4666666666666667
6,6,141.0,0.6333333333333334
6,6,151.0,0.5333333333333335
6,6,161.0,0.49999999999999994
6,6,171.0,0.5333333333333333
6,6,181.0,0.4666666666666666
6,6,191.0,0.5
6,6,201.0,0.4666666666666668
6,6,211.0,0.3333333333333333
6,6,221.0,0.4666666666666667
6,6,231.0,0.43333333333333335
6,6,241.0,0.5
6,6,251.0,0.46666666666666673
6,6,261.0,0.5333333333333333
6,6,271.0,0.49999999999999994
6,6,281.0,0.4666666666666667
6,6,291.0,0.5666666666666667
6,6,301.0,0.4666666666666666
6,6,311.0,0.4666666666666667
6,6,321.0,0.5333333333333334
6,6,331.0,0.5
6,6,341.0,0.6000000000000002
6,6,351.0,0.5333333333333333
6,6,361.0,0.36666666666666664
6,6,371.0,0.5000000000000001
6,6,381.0,0.6333333333333334
6,6,391.0,0.49999999999999994
6,6,401.0,0.5
6,6,411.0,0.6000000000000001
6,6,421.0,0.4666666666666667
6,6,431.0,0.5666666666666668
6,6,441.0,0.4
6,6,451.0,0.6333333333333334
6,6,461.0,0.6333333333333333
6,6,471.0,0.46666666666666673
6,6,481.0,0.5
6,6,491.0,0.4666666666666666
8,8,1.0,0.6333333333333333
8,8,11.0,0.7666666666666667
8,8,21.0,0.4666666666666666
8,8,31.0,0.39999999999999997
8,8,41.0,0.4333333333333333
8,8,51.0,0.5000000000000001
8,8,61.0,0.6666666666666666
8,8,71.0,0.6666666666666669
8,8,81.0,0.36666666666666664
8,8,91.0,0.6666666666666666
8,8,101.0,0.43333333333333335
8,8,111.0,0.6333333333333334
8,8,121.0,0.6
8,8,131.0,0.5
8,8,141.0,0.3333333333333332
8,8,151.0,0.5666666666666667
8,8,161.0,0.49999999999999994
8,8,171.0,0.43333333333333335
8,8,181.0,0.49999999999999994
8,8,191.0,0.46666666666666656
8,8,201.0,0.5666666666666667
8,8,211.0,0.4
8,8,221.0,0.4666666666666666
8,8,231.0,0.3333333333333333
8,8,241.0,0.6666666666666667
8,8,251.0,0.6666666666666667
8,8,261.0,0.5
8,8,271.0,0.5
8,8,281.0,0.4666666666666666
8,8,291.0,0.6000000000000001
8,8,301.0,0.4333333333333334
8,8,311.0,0.5333333333333333
8,8,321.0,0.5
8,8,331.0,0.5333333333333333
8,8,341.0,0.43333333333333335
8,8,351.0,0.6000000000000002
8,8,361.0,0.36666666666666664
8,8,371.0,0.5666666666666667
8,8,381.0,0.5
8,8,391.0,0.46666666666666673
8,8,401.0,0.5666666666666667
8,8,411.0,0.5666666666666667
8,8,421.0,0.5
8,8,431.0,0.3666666666666667
8,8,441.0,0.43333333333333335
8,8,451.0,0.5
8,8,461.0,0.6
8,8,471.0,0.5333333333333334
8,8,481.0,0.5
8,8,491.0,0.4333333333333334
10,10,1.0,0.36666666666666664
10,10,11.0,0.39999999999999997
10,10,21.0,0.4333333333333333
10,10,31.0,0.5666666666666667
10,10,41.0,0.2999999999999999
10,10,51.0,0.4666666666666667
10,10,61.0,0.4333333333333333
10,10,71.0,0.5333333333333333
10,10,81.0,0.6333333333333333
10,10,91.0,0.6333333333333333
10,10,101.0,0.4666666666666667
10,10,111.0,0.5
10,10,121.0,0.5
10,10,131.0,0.5666666666666667
10,10,141.0,0.3333333333333333
10,10,151.0,0.4666666666666667
10,10,161.0,0.5333333333333333
10,10,171.0,0.49999999999999994
10,10,181.0,0.36666666666666664
10,10,191.0,0.5333333333333333
10,10,201.0,0.4666666666666666
10,10,211.0,0.5
10,10,221.0,0.3999999999999999
10,10,231.0,0.43333333333333335
10,10,241.0,0.4666666666666666
10,10,251.0,0.5
10,10,261.0,0.39999999999999997
10,10,271.0,0.4666666666666667
10,10,281.0,0.36666666666666664
10,10,291.0,0.6000000000000002
10,10,301.0,0.5
10,10,311.0,0.5666666666666668
10,10,321.0,0.4666666666666667
10,10,331.0,0.5666666666666667
10,10,341.0,0.43333333333333324
10,10,351.0,0.43333333333333335
10,10,361.0,0.4666666666666667
10,10,371.0,0.5000000000000001
10,10,381.0,0.6333333333333332
10,10,391.0,0.36666666666666664
10,10,401.0,0.6
10,10,411.0,0.3333333333333333
10,10,421.0,0.3
10,10,431.0,0.6333333333333334
10,10,441.0,0.6000000000000001
10,10,451.0,0.5333333333333333
10,10,461.0,0.4666666666666668
10,10,471.0,0.4
10,10,481.0,0.5
10,10,491.0,0.36666666666666664
