"run","random_seed","tick","MeatNeedMean (MNM)","VegNeedMean (VNM) "
5,5,61.0,1.485404504744342,1.1265191406092754
5,5,71.0,1.6050188239986523,2.3023479281565526
5,5,81.0,1.1854816623134268,1.2616240998133483
5,5,91.0,1.0705650955766386,2.8639132898491604
5,5,101.0,1.146508709752314,2.8149367663904457
5,5,111.0,1.274916876877329,1.3070954785177706
5,5,121.0,1.229241360282287,1.123819415036304
5,5,131.0,1.6166015528366064,2.1820108757081527
5,5,141.0,1.2173211779120794,2.348874990476317
5,5,151.0,1.1638740448043636,1.319713937300342
5,5,161.0,1.2531129482689234,2.7597374422525527
5,5,171.0,1.2806140047169758,2.466052276978468
5,5,181.0,1.1741779061362705,1.0729587334204875
5,5,191.0,1.2139547439089078,1.3452901080119024
5,5,201.0,1.2692804924230268,1.457667412109432
5,5,211.0,1.4966427906039859,1.8496330820940017
5,5,221.0,1.1782539860803791,1.199722518200719
5,5,231.0,1.4995627365344162,1.1674390898257638
5,5,241.0,1.5027970463799303,1.2974936204221708
5,5,251.0,1.167502098808039,1.8873516767245484
5,5,261.0,1.104347814800435,1.100015817469955
5,5,271.0,1.13178587485917,1.2871897559159828
5,5,281.0,1.0508877543843678,1.8330079302525777
5,5,291.0,1.0707207301408854,1.5627810115360043
5,5,301.0,1.4920326251382416,1.088156997271146
5,5,311.0,1.5150291393366966,1.0669076858340107
5,5,321.0,1.5626553059602064,1.0171283986449102
5,5,331.0,1.1526327640609568,1.0019325842395124
5,5,341.0,1.3735636879652444,1.2418978470082545
5,5,351.0,1.0083670372670903,1.4820743494262543
5,5,361.0,1.1872866583291672,1.3741054079027337
5,5,371.0,1.2538730593831653,1.1114777816130488
5,5,381.0,1.1620950772239873,1.118525880602346
5,5,391.0,1.0656316715798375,1.385508011619197
5,5,401.0,1.2854135752630627,1.7347759215474223
5,5,411.0,1.0974176083575395,1.28498483636185
5,5,421.0,1.3795599364615976,1.2319321713397369
5,5,431.0,1.0205616169208886,1.159886307542248
5,5,441.0,0.9832440858038941,1.2207354427504855
5,5,451.0,1.264313522028139,0.9275485310828797
5,5,461.0,1.0628667220168118,1.0384398195506321
5,5,471.0,1.13952821597564,1.0863155660326105
5,5,481.0,1.1198782892060248,1.0952315277890676
5,5,491.0,1.1392143070625238,1.0975933300299274
5,5,500.0,1.4553141350467222,1.1661447306880288
9,9,1.0,1.2374582114486965,3.4320223981113593
9,9,11.0,1.5120316428497311,2.1258169894356724
9,9,21.0,1.7325305124556287,1.542200817942333
9,9,31.0,1.209333889304146,2.250245619048679
9,9,41.0,1.491816575624174,1.4483350341874661
9,9,51.0,1.2292649388617034,1.489276771149237
9,9,61.0,1.2135975675941584,1.7445708781425024
9,9,71.0,1.4908503196413856,1.6236599371404925
9,9,81.0,1.1569881983716335,2.0220840277030407
9,9,91.0,1.2077463311672254,1.4295623071157668
9,9,101.0,1.136773320586523,1.721786163860139
9,9,111.0,1.419698206834974,1.5626286733830408
9,9,121.0,1.3757956863440541,1.6963126936268604
9,9,131.0,1.4581481309570923,1.5118405625024556
9,9,141.0,1.5122017953489053,1.3895813370814714
9,9,151.0,1.1002272694993491,1.4306170204738844
9,9,161.0,1.3989543688153014,1.592445334918101
9,9,171.0,1.242886109095224,1.3811549995409809
9,9,181.0,1.5133944052273873,1.461613121700476
9,9,191.0,1.3370089408090329,2.1336504052707865
9,9,201.0,1.4262272317999978,1.4352062221469437
9,9,211.0,1.3322446299171233,1.2910319529049
9,9,221.0,1.1942712037341177,2.345989758214076
9,9,231.0,1.1802790056395362,1.410000131325585
9,9,241.0,1.2270165773652475,1.534682845756898
9,9,251.0,1.1022485401906874,1.9338486587320916
9,9,261.0,1.1151184976943462,1.4706271079905557
9,9,271.0,1.1896754128990876,1.3669992215025224
9,9,281.0,1.1320428313055375,1.4069027644354397
9,9,291.0,1.1809854727364548,1.4573482073668127
9,9,301.0,1.177469605342177,1.53489885745914
9,9,311.0,1.2855141826382785,1.46675781287895
9,9,321.0,1.1720921506292565,1.3328692938037656
9,9,331.0,1.049460612258093,1.8527357576331562
9,9,341.0,1.6592024665564298,1.408463179747288
9,9,351.0,1.6660893752591213,1.5309393182753723
9,9,361.0,1.280459300330945,1.3372969772608023
9,9,371.0,1.311176867184695,1.3929286682882007
9,9,381.0,1.3323202975278212,1.2911968848601407
9,9,391.0,1.1035750534554478,1.497177814157733
9,9,401.0,1.0578435966361601,1.674390578985204
9,9,411.0,1.0373366967675135,1.6387790081370506
9,9,421.0,1.1631396442416726,1.4165048665068043
9,9,431.0,1.0604459788403522,1.4282929821930794
9,9,441.0,1.811389338650937,1.3113114695482007
9,9,451.0,1.6589837522348356,1.3164551921858476
9,9,461.0,0.9697814719289758,1.5953450656844985
9,9,471.0,1.1063470503910502,1.0444275653273263
9,9,481.0,1.0863137269119851,1.0350932604153205
9,9,491.0,1.0310108387982886,1.3402556538885095
9,9,500.0,3.8175848578548446,0.9765678811917448
2,2,1.0,1.3501993515553574,2.807752606720909
2,2,11.0,1.6949278356164712,1.1759425774273968
2,2,21.0,1.6341609554169654,1.6299036616524456
2,2,31.0,1.5618082235404736,1.6181873136846172
2,2,41.0,1.3972254305090428,1.1630585102691169
2,2,51.0,1.1548344478308594,1.5528750673175051
2,2,61.0,1.7765064622151454,1.8303730236517934
2,2,71.0,1.3083770366682643,1.085749370679816
2,2,81.0,1.9501177751384984,0.9645815249912207
2,2,91.0,1.5054310667203012,1.232704505219921
2,2,101.0,0.9564658514882828,1.1552109865075577
2,2,111.0,1.207001669978898,1.2431738241263846
2,2,121.0,0.9836250135714321,1.3257134630086191
2,2,131.0,1.764776021325708,2.1252915008468634
2,2,141.0,1.3857116761656596,0.9687839406994074
2,2,151.0,1.3790231567211655,1.322496630705378
2,2,161.0,1.164253650157022,2.1220433878479144
2,2,171.0,0.993325552529267,1.0095607284954193
2,2,181.0,0.955539790164815,1.526488019733096
2,2,191.0,1.3240164701503856,1.137037932485815
2,2,201.0,1.2162315907856078,0.9461131366259138
2,2,211.0,1.2179057296528915,1.03116380225395
2,2,221.0,1.190207593999995,1.525183216265376
2,2,231.0,0.9994215149688602,0.8897957047382747
2,2,241.0,0.90533107016928,0.9752092318379445
2,2,251.0,1.0483501008002531,1.0332783219949238
2,2,261.0,1.1585986472880754,1.0492667676207719
2,2,271.0,2.4704279839000494,0.9714003844647475
2,2,281.0,0.894262653629839,0.9544619990987513
2,2,291.0,0.9242325361962004,1.528832729018335
2,2,301.0,1.1790032120361662,0.9161760864727391
2,2,311.0,0.9767263128628908,0.9041362529021771
2,2,321.0,1.3080661612842206,0.843828877599812
2,2,331.0,0.9105353228571519,1.2548880245905187
2,2,341.0,0.9256092148076879,1.6157827971740886
2,2,351.0,0.9336162037184687,0.9921026433925877
2,2,361.0,1.1856533131920879,0.8247118796693274
2,2,371.0,0.9087544496452694,1.524554542942597
2,2,381.0,1.0752974567086553,1.47108463417872
2,2,391.0,0.9666103014266705,0.9284121779934038
2,2,401.0,0.9410415515245732,1.2158470199108466
2,2,411.0,0.949940826700264,0.8592617439041143
2,2,421.0,1.0329294134853295,0.8942815957795005
2,2,431.0,1.1976341344491914,1.1861913824447283
2,2,441.0,0.8910918568411017,0.9214109682189943
2,2,451.0,0.8854797539383599,1.0932244776753948
2,2,461.0,0.9331303423684612,0.9995289591768185
2,2,471.0,1.8764117105410514,0.9601591593901718
2,2,481.0,0.8810216407340677,0.9239886703870409
2,2,491.0,0.9186507698447156,1.2414576855272097
2,2,500.0,1.502339623295325,0.9302461686996204
6,6,1.0,2.900403836687294,2.067633355885385
6,6,11.0,1.7177763493024476,1.7658992960377302
6,6,21.0,1.7056055374056722,1.4966915208904146
6,6,31.0,1.7166108728811311,1.4116046425954119
6,6,41.0,2.033489420688616,1.336791264773039
6,6,51.0,1.6410384717356763,1.425890996013495
6,6,61.0,1.2569422263055936,1.6821680972266972
6,6,71.0,4.106017587786071,1.4239780956742236
6,6,81.0,1.4087630263888309,1.6730798114878633
6,6,91.0,1.6724138837226732,1.3602933478451376
6,6,101.0,1.576997665965845,1.4250588631524397
6,6,111.0,1.634174796696476,1.4256495128806854
6,6,121.0,1.3527323970372391,4.3228926086323
6,6,131.0,1.311148907592591,1.4761149938178793
6,6,141.0,1.2244862333083586,4.313392808130644
6,6,151.0,1.4345037799373792,1.325496248121024
6,6,161.0,1.1405396550280136,2.003596196428888
6,6,171.0,1.3518921289837635,1.2003809016021028
6,6,181.0,1.7336413254219625,1.4052444453762754
6,6,191.0,1.697083237613427,1.4484685990535597
6,6,201.0,3.9135888332019744,1.1421259726808164
6,6,211.0,1.660779564447887,1.7146525392484886
6,6,221.0,1.6551806209009656,1.5315236916240198
6,6,231.0,1.2994349001479124,1.5504584971729076
6,6,241.0,3.6739075510431367,1.5039048516378146
6,6,251.0,1.16851868857525,1.6366787423783709
6,6,261.0,1.2872770424534739,1.1641475083480637
6,6,271.0,1.1627123231658303,1.4280506755817506
6,6,281.0,1.4540152682207186,1.5380987095168914
6,6,291.0,1.2356456127303312,1.4804789452159806
6,6,301.0,1.4924889929118441,1.4165335368982228
6,6,311.0,1.6905841936048447,1.4190360054608062
6,6,321.0,1.033985264117788,2.191370251254021
6,6,331.0,1.363220800328889,1.3065375157048966
6,6,341.0,1.565973876445365,1.1190911301845192
6,6,351.0,1.5088044443986943,1.1877368959179826
6,6,361.0,1.5665409710867197,1.129510721311881
6,6,371.0,1.2133884305033134,1.3989623097261428
6,6,381.0,1.0714461785263856,1.5721421573656398
6,6,391.0,1.2147880609185842,1.229076654001866
6,6,401.0,1.6764270156858565,1.2410749428954329
6,6,411.0,1.4909765825610473,1.0564719041399233
6,6,421.0,1.241823176915761,1.6808768974883659
6,6,431.0,1.4212479853025402,1.160068616204605
6,6,441.0,1.4316945151380194,1.3199316007929893
6,6,451.0,1.1156762705365961,1.2464543571728297
6,6,461.0,1.0663082869993559,1.7088028356273446
6,6,471.0,1.4807936072880354,1.2539032326623663
6,6,481.0,0.9940274380667239,1.525232026972956
6,6,491.0,1.2126729372120246,1.1640237786836742
6,6,500.0,1.0293004397187826,1.2987829031123796
10,10,1.0,1.2174774467900722,1.389488470097719
10,10,11.0,1.4992435932565118,2.4679567313433433
10,10,21.0,1.1027914842325945,1.5425900914805994
10,10,31.0,4.449812307619297,1.143689630669865
10,10,41.0,1.4429727266359738,1.3570852950267909
10,10,51.0,0.9888615372750584,1.232962740467332
10,10,61.0,1.6508887572740165,1.036175075125932
10,10,71.0,1.0000053708946486,1.3094842047111672
10,10,81.0,4.284100090960412,1.1515510756868026
10,10,91.0,1.025335074830306,1.3145697598540633
10,10,101.0,0.9784178800352543,1.2990391840793098
10,10,111.0,1.1517021507222196,1.1127157005863193
10,10,121.0,1.34342314600337,1.1156811424831246
10,10,131.0,0.980036090879748,1.0994507184377318
10,10,141.0,1.48732468818611,1.0433407259586716
10,10,151.0,0.9460877362081739,1.0353437956431482
10,10,161.0,1.0777515562161921,0.9542212758894308
10,10,171.0,1.1353551503008352,0.9635930689663251
10,10,181.0,0.9862046297793875,1.0310022642151286
10,10,191.0,1.2825310996373693,1.0408666754247624
10,10,201.0,1.3114087443909572,1.0209098754667685
10,10,211.0,1.0804192282382943,1.7084127200891355
10,10,221.0,1.546539627543542,0.8680088939374057
10,10,231.0,0.9998154921151946,1.0001612427516207
10,10,241.0,0.9884230038688618,1.0115901709304613
10,10,251.0,1.0508894238785416,0.9599782833160431
10,10,261.0,1.3728123830719963,1.2340316568802465
10,10,271.0,4.79646026037781,1.0920151496104697
10,10,281.0,1.2952707116399276,1.3250071259229121
10,10,291.0,0.9261578297809577,1.1322026482724616
10,10,301.0,1.1570676302828937,1.4113057538913552
10,10,311.0,1.3591514547594357,1.1090995373337562
10,10,321.0,4.37159400534875,1.057829380180199
10,10,331.0,1.0012356371563422,1.242980923696548
10,10,341.0,0.9221609189396242,1.1864308653721118
10,10,351.0,0.943021030162417,1.035740793869502
10,10,361.0,4.674778336906596,0.9614778124144711
10,10,371.0,1.04279800870471,0.9901323929083605
10,10,381.0,1.0049745834636399,1.0650171151223011
10,10,391.0,1.7625664049121454,0.9804032207642945
10,10,401.0,4.281357164854589,0.9693353357831177
10,10,411.0,4.260470941042056,1.0367656456890493
10,10,421.0,1.238201254626712,0.946335244372822
10,10,431.0,1.4479547402660335,0.960106727349423
10,10,441.0,0.9202346566993327,0.9889201443309352
10,10,451.0,1.3688361000455156,1.0451045354606767
10,10,461.0,0.9360510139616631,1.03714230521082
10,10,471.0,1.037567621011978,0.9623047512712293
10,10,481.0,5.038117675164534,0.8577087377608655
10,10,491.0,1.2763847363519871,0.9236089568485301
10,10,500.0,1.6092731565333207,0.9294837806364935
3,3,1.0,1.4953027258718505,1.724914308821476
3,3,11.0,1.2745407864751193,1.7521055910806629
3,3,21.0,1.2770300919083553,1.9941701136135501
3,3,31.0,1.3312954653753903,1.5923742307521016
3,3,41.0,1.110270464829474,1.7172786547583103
3,3,51.0,1.1471650442212604,1.6202096727626887
3,3,61.0,1.3706534172856626,1.5502657023211475
3,3,71.0,1.151454448394064,1.6023109609465644
3,3,81.0,1.129873011691581,1.0122821837913405
3,3,91.0,1.0524970936445768,1.5515004320836658
3,3,101.0,1.0120900725431738,1.5237043214054125
3,3,111.0,1.1523825883227754,1.532027530353627
3,3,121.0,0.9785983003296735,1.6099785412559529
3,3,131.0,1.0248279864967527,1.243170461935544
3,3,141.0,1.1100507184566744,0.9424274370229297
3,3,151.0,1.2672569610006406,0.9807618087330761
3,3,161.0,0.9818182817681945,0.9516138310549022
3,3,171.0,1.2239068579805945,1.4670581221354773
3,3,181.0,1.2117629228805078,1.4248159512644283
3,3,191.0,1.0995033748999419,1.0473309790142535
3,3,201.0,1.0732137794645022,1.5265004598319714
3,3,211.0,1.0623479985963478,1.5578155384371772
3,3,221.0,0.9994560645531244,0.9008872234361861
3,3,231.0,1.0471136646065056,0.9285449036971686
3,3,241.0,1.1956700738054578,0.8900453301612334
3,3,251.0,1.1199773913640787,1.3783436432953613
3,3,261.0,0.9378944423083521,1.1372177343729597
3,3,271.0,0.8457330278333032,2.269273585876227
3,3,281.0,0.9429579611659636,0.9717247683006847
3,3,291.0,0.9787978131480051,1.2989320529567732
3,3,301.0,1.0959198554234406,1.7912733509954055
3,3,311.0,0.9376390958808649,1.4614515181571253
3,3,321.0,1.0182534539936112,2.0406764270311837
3,3,331.0,0.9796568351979642,1.011186033850773
3,3,341.0,1.026940842750227,0.9978947509308781
3,3,351.0,1.2590929562002038,1.5044192540688304
3,3,361.0,0.9596989000649129,0.9700626562070818
3,3,371.0,1.0537488609023309,0.840676746802516
3,3,381.0,0.9244369721846287,1.5013307485508647
3,3,391.0,0.8375427607930982,1.6081162695601774
3,3,401.0,0.969663794478953,1.0577002572560767
3,3,411.0,0.9441953067188926,0.9382238045785366
3,3,421.0,1.0192145993297068,0.9697747858892872
3,3,431.0,0.8775444281037138,2.16240931757765
3,3,441.0,1.0656592320268339,0.9321903918523826
3,3,451.0,0.9963644473716429,1.420594581691544
3,3,461.0,0.8856209015719881,1.1050464921409833
3,3,471.0,0.9562603618296761,0.8757966504969632
3,3,481.0,0.8579603690896134,0.925965942057577
3,3,491.0,0.9446993824937886,0.8694079344295583
3,3,500.0,0.9104056544636615,0.9884887307005392
7,7,1.0,1.8893215891185804,4.153019192163352
7,7,11.0,1.188881498082318,2.4138793296065533
7,7,21.0,2.6227501551505057,1.9224850345571873
7,7,31.0,1.099653743916651,1.1425019210083243
7,7,41.0,1.260161570511932,1.043848559859314
7,7,51.0,2.951761307789604,1.0788658736490204
7,7,61.0,1.2295101133909792,1.2026484760677505
7,7,71.0,1.4640108303952415,1.1565843436300594
7,7,81.0,1.379951099159695,1.1944621946742127
7,7,91.0,1.0530458711089037,3.582658866874347
7,7,101.0,1.0776596541149939,1.7158318820473935
7,7,111.0,1.0042968039404427,1.1476116996928964
7,7,121.0,1.1393351794891686,1.2504357414594336
7,7,131.0,1.4263044401189762,1.072257007997155
7,7,141.0,1.3096913619147141,1.1526435143340668
7,7,151.0,1.338640048872869,1.158846011321097
7,7,161.0,1.655894032905907,1.8671800821436253
7,7,171.0,1.2894774082537175,2.163959436288917
7,7,181.0,1.3485787722976121,3.249494900834167
7,7,191.0,1.0689567028558513,1.4327319187782812
7,7,201.0,0.9289815899806337,2.6051161138259604
7,7,211.0,1.4893345037021881,1.4526022560793614
7,7,221.0,1.050762970663221,1.1891816855255182
7,7,231.0,1.253102415961993,1.180411787335675
7,7,241.0,1.0998414217553198,1.5984827940573696
7,7,251.0,1.4402874351511818,1.2838922380963447
7,7,261.0,1.1158568593220823,2.184990783079719
7,7,271.0,1.0736189611224445,2.507511771814108
7,7,281.0,1.4279171753326538,1.1424942979985544
7,7,291.0,1.0204551336248024,2.4588554333650623
7,7,301.0,1.0209825116444635,1.2072320847858613
7,7,311.0,1.4294860947694639,1.0846277040126935
7,7,321.0,1.1108088629484931,1.6793145077892455
7,7,331.0,1.1278349366333893,1.1077636591363125
7,7,341.0,1.175924429297147,1.0641183870686444
7,7,351.0,1.3367659622802677,1.8437624798580523
7,7,361.0,0.9423851456154242,4.778997827989308
7,7,371.0,1.0531259741406458,3.210952011529681
7,7,381.0,0.9881266015735455,1.7445179506938602
7,7,391.0,1.2093057002027316,1.0777547585273006
7,7,401.0,1.0171444641973328,1.3870791784610284
7,7,411.0,2.8956108661637447,0.9614590548437002
7,7,421.0,1.0578739721352526,1.1051350057285891
7,7,431.0,1.425885191715098,1.9072499686473627
7,7,441.0,0.9721044090653814,1.5092144413544384
7,7,451.0,1.0028603857700131,1.4597744106741082
7,7,461.0,1.0234100330382896,1.9085047745576844
7,7,471.0,0.9846834091958349,1.11825604260877
7,7,481.0,1.0070394238869407,1.1749267959211287
7,7,491.0,1.0532897468142497,1.241007777692044
7,7,500.0,1.4206350429571009,1.288263677672292
4,4,1.0,2.223557822718673,1.4354214072429763
4,4,11.0,1.381734002361917,1.9851847547557944
4,4,21.0,1.794080139143643,1.3717543097334253
4,4,31.0,1.2089468669550434,1.4231291910920227
4,4,41.0,1.431083419932927,1.455693654766141
4,4,51.0,1.664625535064212,1.225645126134352
4,4,61.0,1.12456616883386,1.294500984975614
4,4,71.0,1.5294841651904594,1.350541455699578
4,4,81.0,1.6105921463025228,1.426965259974691
4,4,91.0,1.6251082521966447,1.0995111784951936
4,4,101.0,1.0509895386820882,1.6482082587401203
4,4,111.0,1.6254839802418395,1.1960895372778846
4,4,121.0,1.4675892453904729,1.2833838879786708
4,4,131.0,1.7827072620968145,1.418549410251389
4,4,141.0,1.224814535273186,1.0051902814745184
4,4,151.0,1.8535865832717027,1.2612010768481015
4,4,161.0,1.4166850740268502,1.3890882488258156
4,4,171.0,1.0328925479875648,1.1774409739864427
4,4,181.0,1.3028645002210466,1.530670763072925
4,4,191.0,1.2885469218460714,1.0382650044014958
4,4,201.0,1.108544355242542,1.0408115215716949
4,4,211.0,1.2855430936561327,1.3372127268210756
4,4,221.0,1.3071224901259715,1.5983717444085743
4,4,231.0,1.3016451370399014,1.1489813273311056
4,4,241.0,0.9959770579853767,1.0534557048255204
4,4,251.0,1.0437174081954665,1.2998963834618666
4,4,261.0,1.1240193289228535,1.269853047095354
4,4,271.0,1.1290632731528483,1.233219032329523
4,4,281.0,1.0438354050217722,1.2122377282783687
4,4,291.0,1.1240255548651499,1.2239110398383732
4,4,301.0,1.8667780104527527,1.0954688666445742
4,4,311.0,0.9945876299914402,1.3152654407445166
4,4,321.0,1.05324579163515,1.0932797989101894
4,4,331.0,1.1192062845122528,1.2903607842931377
4,4,341.0,1.066002900502706,0.9911717500668813
4,4,351.0,1.2089945269511455,0.9949919286408798
4,4,361.0,0.9730796447565908,1.3640118411935225
4,4,371.0,0.9852861730203792,1.1233341376229171
4,4,381.0,1.1096048911353906,1.216085167578193
4,4,391.0,0.9832466999462737,1.078611600557426
4,4,401.0,1.2452231805496305,1.4026819755573432
4,4,411.0,1.0953843044757408,1.0328417956801628
4,4,421.0,1.1248144578807036,1.5636482705524428
4,4,431.0,1.1446327779143026,1.0662848078966056
4,4,441.0,1.0596119796546266,1.3390224120996266
4,4,451.0,1.6194734009629377,1.2816992649059278
4,4,461.0,0.9991881771078752,1.1088749507813982
4,4,471.0,1.0258225520183666,1.306333118545612
4,4,481.0,1.0953143799135434,1.107288579083949
4,4,491.0,0.9602589295476697,0.9683834426681296
4,4,500.0,0.9811387841383121,1.104130344346975
8,8,1.0,2.58424284063607,1.573034369784189
8,8,11.0,1.5668124372546406,1.5278950708495358
8,8,21.0,1.1912789986503671,4.724170201385262
8,8,31.0,1.5259782390036618,4.6463049888715435
8,8,41.0,1.3301826072138931,1.1946385408087024
8,8,51.0,1.0893521575311482,1.5859501869227033
8,8,61.0,1.081388731346631,1.600374718830195
8,8,71.0,1.2299104448056,1.340449540300769
8,8,81.0,1.3140916276817927,4.579616934136549
8,8,91.0,1.194525007039962,1.2262339843832255
8,8,101.0,1.107449713757934,1.295484702025946
8,8,111.0,1.1169834439756814,1.2022444875993974
8,8,121.0,1.6069881288998278,4.378979850668637
8,8,131.0,1.2445273568632569,1.1008850823146328
8,8,141.0,1.4461592185716365,4.459105118761188
8,8,151.0,1.2364699265638823,1.4104861294181066
8,8,161.0,1.2246864587391952,1.1124581764035164
8,8,171.0,1.2433546180918642,4.354585230458613
8,8,181.0,1.2824407443384305,1.1602764599476858
8,8,191.0,1.22934755194992,1.1500087010582882
8,8,201.0,1.2140006127934349,1.7307864078427768
8,8,211.0,1.1210203823945135,1.1527438525169755
8,8,221.0,1.328892791002314,1.2004342566002135
8,8,231.0,1.298708442357073,1.1124563268074679
8,8,241.0,1.3085613440052366,1.1855493002176465
8,8,251.0,1.1597332960484432,1.6932320419160451
8,8,261.0,1.1934559700001652,1.3483268446954202
8,8,271.0,1.088085116729622,1.486656058182308
8,8,281.0,1.0491260071521593,4.616411328693272
8,8,291.0,1.5230248143117364,4.825456000548046
8,8,301.0,1.7033394705261016,1.3594603442020998
8,8,311.0,1.165422038476131,4.533613962094295
8,8,321.0,1.471754052467672,0.9999706556228736
8,8,331.0,1.1720082414403286,1.0905374556861225
8,8,341.0,1.499838263607926,1.1826251284666567
8,8,351.0,1.4420619293057504,1.3606251944139947
8,8,361.0,1.2988861558136877,1.4136233013694186
8,8,371.0,1.0937596318359735,1.2001282292103075
8,8,381.0,1.3132410609404408,1.0258449067663094
8,8,391.0,1.2504395542680165,1.1317178903691603
8,8,401.0,1.189078308002653,4.529801703255971
8,8,411.0,1.0515884093672037,1.7041127850428583
8,8,421.0,1.2812922222730665,1.188002689975465
8,8,431.0,1.0030384736730062,4.539220171136135
8,8,441.0,1.1113346591962465,4.9188702348114015
8,8,451.0,1.1371671328923,1.3587697209556535
8,8,461.0,1.1285692769704125,1.2398175469795634
8,8,471.0,1.2674855526405981,0.9977051329956178
8,8,481.0,1.1765815954603234,1.1398321459248053
8,8,491.0,1.1585070062366603,1.2046376802518242
8,8,500.0,1.2576446968718467,1.1145624067614595
