"tick","ID","dataNeedSelfEnhancement","dataNeedSelfTranscendence"
3.0,8,0.7188168476703509,2.947102449812574
3.0,1,0.5205080995026585,0.6335485508207196
3.0,5,4.155139639523247,1.0595310355228569
3.0,24,1.2919310244114206,3.4538145310508037
3.0,2,0.6442903027671046,0.418738138539471
3.0,29,10.178774819832823,1.7505389711561559
3.0,13,0.6624181343183269,0.5981351210485674
3.0,15,0.9858447749404293,1.566281216004381
3.0,19,1.4658907806181838,0.6189406125744631
3.0,14,0.6157995613062102,0.7283073871818361
3.0,0,1.2750155591221066,1.0291486606602585
4.0,4,1.3664482255157773,1.7846037063108078
4.0,25,0.6857847692958018,0.35917988486026103
4.0,11,0.5964259102460144,0.5515325525772079
4.0,26,0.5858339867473479,1.8220942298823704
4.0,7,0.5966983969427309,0.8835422471846197
4.0,18,1.0356165129022277,0.6354777900158761
4.0,21,0.721885056546489,0.7097877228506966
4.0,3,0.7355110235999522,0.7788891721522563
4.0,10,0.6429655360051224,0.7892211529642822
4.0,16,1.0357772203115914,1.0963979564617483
4.0,17,1.55167409257853,0.5433292286563576
4.0,22,1.883701910173112,0.33031137757333134
4.0,20,0.6648882093882849,2.7734185588613314
4.0,23,3.127987302328633,1.393184015069416
4.0,28,3.7715100480062533,6.485366827809704
4.0,9,2.862208321097216,1.4187087771350397
4.0,12,1.110117379882529,0.6210115051972876
4.0,27,2.437511417947289,3.538317449680286
4.0,6,3.8523576608489147,0.7756669458507719
4.0,8,0.7217846586368865,2.49425218600039
4.0,1,0.42763499955964124,0.6574190686416571
4.0,5,3.389543989996971,1.150445892777468
4.0,24,1.2448249698828027,4.481461131980167
4.0,2,0.6356214360177571,0.5361153300858712
4.0,29,8.941600213652565,1.925175729678213
4.0,13,0.6392769224090016,0.6387287656633613
4.0,15,1.010023832839712,1.3293540436744635
4.0,19,1.4988902324197175,0.5512667452293186
4.0,14,0.6177108657729115,0.702067561211004
4.0,0,1.2652816024785913,1.4143330840321842
5.0,4,1.376780461724712,1.3237881487300258
5.0,25,0.6985517498468048,0.195928666288666
5.0,11,0.5983812290025443,0.5065013992998122
5.0,26,0.5875873117065326,0.2874614294813884
5.0,7,0.5987119189746544,0.8030521033939194
5.0,18,1.0147606606444477,0.6801907606552422
5.0,21,0.718084978737964,0.7379096458624215
5.0,3,0.7389801761713041,0.6773135152705003
5.0,10,0.6388421097587884,1.0791501141185054
5.0,16,1.0276447564164926,1.1734274407969554
5.0,17,1.5244073896489811,0.5670036288976102
5.0,22,1.8617589035333793,0.6534708987243911
5.0,20,0.6525842377688511,5.1211902830406375
5.0,23,2.8255460317515975,1.695291451676137
5.0,28,3.648952292660803,27.542090139807993
5.0,9,2.9293135662995238,1.2524094881974135
5.0,12,1.1200687772203108,0.3387549278004775
5.0,27,2.471365651444127,2.5711010597355615
5.0,6,3.7742539697597026,0.8189047012961477
5.0,8,0.724777077869918,2.16203498900291
5.0,1,0.3628860504736134,0.6831587750841238
5.0,5,2.8621796876752206,1.2584273889238722
5.0,24,1.2919310244114206,3.4538145310508037
5.0,2,0.6442903027671046,0.418738138539471
5.0,29,7.972576936645079,2.1385179322088987
5.0,13,0.6624181343183269,0.5981351210485674
5.0,15,1.0354187536538038,1.154687545542168
5.0,19,1.4658907806181838,0.6189406125744631
5.0,14,0.6157995613062102,0.7283073871818361
5.0,0,1.2556951452671055,2.260310301218628
6.0,4,1.3664482255157773,1.7846037063108078
6.0,25,0.7118031033077532,0.13470414631920327
6.0,11,0.6003494105364575,0.4682685300802352
6.0,26,0.5858339867473479,1.8220942298823704
6.0,7,0.5966983969427309,0.8835422471846197
6.0,18,0.9947282403811855,0.7316720752373191
6.0,21,0.721885056546489,0.7097877228506966
6.0,3,0.7424822094289653,0.5991746016423732
6.0,10,0.6429655360051224,0.7892211529642822
6.0,16,1.0357772203115914,1.0963979564617483
6.0,17,1.4980824232186896,0.5928351426539722
6.0,22,1.8403212329466996,30.18081740141795
6.0,20,0.6648882093882849,2.7734185588613314
6.0,23,2.5764337958442876,2.1646995252036505
6.0,28,3.7715100480062533,6.485366827809704
6.0,9,2.862208321097216,1.4187087771350397
6.0,12,1.110117379882529,0.6210115051972878
6.0,27,2.506173522700187,2.019155125313846
6.0,6,3.699254334920147,0.867247396633172
6.0,8,0.7277944127110357,1.907913996864229
6.0,1,0.3151661959357589,0.7109961675596999
6.0,5,2.4768218285008383,1.388778960341331
6.0,24,1.3427424230651197,2.809553983762449
6.0,2,0.6356214360177571,0.5361153300858712
6.0,29,7.193048520837246,2.405036912339549
6.0,13,0.6392769224090016,0.6387287656633613
6.0,15,1.0621236136648409,1.0205901549742544
6.0,19,1.4988902324197175,0.5512667452293186
6.0,14,0.6139000481695802,0.7565847988600226
6.0,0,1.2652816024785913,1.4143330840321842
7.0,4,1.376780461724712,1.3237881487300258
7.0,25,0.6985517498468048,0.195928666288666
7.0,11,0.6023305821904457,0.4354025062134736
7.0,26,0.5840910942892372,1.7051172209903598
7.0,7,0.5987119189746544,0.8030521033939194
7.0,18,0.9754714299842976,0.7915843932587506
7.0,21,0.718084978737964,0.7379096458624215
7.0,3,0.7389801761713041,0.6773135152705003
7.0,10,0.6471425376209881,0.6220883166419604
7.0,16,1.0440394265736832,1.0288586694099395
7.0,17,1.4726512330159196,0.6211326633766057
7.0,22,1.8617589035333793,0.6534708987243911
7.0,20,0.6776650605438077,1.9016302614360008
7.0,23,2.8255460317515975,1.695291451676137
7.0,28,3.9025866478748403,3.6754098521024012
7.0,9,2.7981087398003512,1.635933752103435
7.0,12,1.1003412542986575,3.723484068177642
7.0,27,2.5419759017912185,1.6623034786787707
7.0,6,3.6271773161531446,0.9216558366458357
7.0,8,0.7308369756412272,1.707247731282594
7.0,1,0.3628860504736134,0.6831587750841238
7.0,5,2.182918295864741,1.5492553370374995
7.0,24,1.3977142558616096,2.367862518229672
7.0,2,0.6442903027671046,0.418738138539471
7.0,29,6.552381447890549,2.7474452156891296
7.0,13,0.6624181343183269,0.5981351210485674
7.0,15,1.0902424515197515,0.9143982894528992
7.0,19,1.4658907806181838,0.6189406125744631
7.0,14,0.6157995613062102,0.7283073871818361
7.0,0,1.2556951452671055,2.260310301218628
8.0,4,1.3872701403735541,1.0521140860346636
8.0,25,0.6857847692958018,0.35917988486026103
8.0,11,0.6043248729937051,0.40684740250299717
8.0,26,0.5858339867473479,0.2843834947475117
8.0,7,0.600739076029576,0.7360027180426593
8.0,18,0.9569460401273421,0.8621835254638057
8.0,21,0.7143246994334103,0.7683518922762128
8.0,3,0.7355110235999522,0.7788891721522563
8.0,10,0.6513741655851981,0.5133718936771675
8.0,16,1.05243450496199,0.9691575288233073
8.0,17,1.4480690610686242,0.6522670178121401
8.0,22,1.8403212329466996,30.18081740141795
8.0,20,0.6909425866941437,1.446836041708624
8.0,23,2.5764337958442876,2.1646995252036505
8.0,28,4.043102274869112,2.564341128644822
8.0,9,2.7368173088823804,1.9317060860373494
8.0,12,1.0907358103572191,3.7234840681776404
8.0,27,2.506173522700187,2.019155125313846
8.0,6,3.5578553438920713,0.9833480770238743
8.0,8,0.7277944127110357,1.907913996864229
8.0,1,0.4276349995596412,0.6574190686416571
8.0,5,1.951366151574498,1.751663836681917
8.0,24,1.4573793196168447,2.0461812787884273
8.0,2,0.6356214360177571,0.5361153300858712
8.0,29,6.016506103324644,3.2035370447027414
8.0,13,0.6872976505638771,0.5623929106222537
8.0,15,1.0621236136648409,1.0205901549742544
8.0,19,1.434313054976723,0.7055550083305538
8.0,14,0.6177108657729115,0.702067561211004
8.0,0,1.2652816024785913,1.4143330840321842
9.0,4,1.376780461724712,1.3237881487300258
9.0,25,0.6985517498468048,0.195928666288666
9.0,11,0.6023305821904457,0.4354025062134736
9.0,26,0.5840910942892372,1.7051172209903596
9.0,7,0.5987119189746544,0.8030521033939194
9.0,18,0.9754714299842976,0.7915843932587506
9.0,21,0.7106035966706173,0.8014139918943787
9.0,3,0.7320742908021726,0.9163061895442799
9.0,10,0.6556614985466589,0.43700134911655597
9.0,16,1.0440394265736832,1.0288586694099395
9.0,17,1.424294088821313,0.6866873071780892
9.0,22,1.8617589035333793,0.6534708987243911
9.0,20,0.6776650605438077,1.9016302614360008
9.0,23,2.8255460317515975,1.695291451676137
9.0,28,4.194114589097625,1.969089488146287
9.0,9,2.6781534496785344,2.3580317583000188
9.0,12,1.1003412542986575,0.6210115051972876
9.0,27,2.5419759017912185,1.6623034786787707
9.0,6,3.4911334185744547,1.0538916979472737
9.0,8,0.7308369756412272,1.707247731282594
9.0,1,0.5205080995026585,0.6335485508207196
9.0,5,2.182918295864741,1.5492553370374995
9.0,24,1.5223654430968159,1.8014490159260692
9.0,2,0.6271827498194342,0.7449270969001618
9.0,29,6.552381447890549,2.7474452156891296
9.0,13,0.6624181343183269,0.5981351210485674
9.0,15,1.0902424515197515,0.9143982894528992
9.0,19,1.4040671139471177,0.8203553296156604
9.0,14,0.6157995613062102,0.7283073871818361
9.0,0,1.2556951452671055,2.260310301218628
10.0,4,1.3872701403735541,1.0521140860346636
10.0,25,0.6857847692958018,0.35917988486026103
10.0,11,0.6043248729937051,0.40684740250299717
10.0,26,0.5823585414963791,1.7051172209903598
10.0,7,0.600739076029576,0.7360027180426593
10.0,18,0.9947282403811855,0.7316720752373191
10.0,21,0.7143246994334103,0.7683518922762128
10.0,3,0.7355110235999522,0.7788891721522563
10.0,10,0.6513741655851981,0.5133718936771675
10.0,16,1.0357772203115914,1.0963979564617483
10.0,17,1.4012871997303225,0.7249427105471994
10.0,22,1.8403212329466996,30.18081740141795
10.0,20,0.6909425866941437,1.446836041708624
10.0,23,2.5764337958442876,2.1646995252036505
10.0,28,4.043102274869112,2.564341128644822
10.0,9,2.6219517414746507,3.025829389633124
10.0,12,1.110117379882529,0.3387549278004775
10.0,27,2.506173522700187,2.019155125313846
10.0,6,3.4268679536865307,1.1353388643556364
10.0,8,0.7277944127110357,1.907913996864229
10.0,1,0.6649128265687366,0.6113507478991781
10.0,5,2.4768218285008383,1.388778960341331
10.0,24,1.5934176637922446,1.6090049598395741
10.0,2,0.6189651964697302,1.2201725897898785
10.0,29,7.193048520837246,2.405036912339549
10.0,13,0.6872976505638771,0.5623929106222537
10.0,15,1.1198906228183911,0.8282222071048424
10.0,19,1.3750704458402978,0.9797735407158327
10.0,14,0.6139000481695802,0.7565847988600226
10.0,0,1.2462528600915714,5.624700694890375
11.0,4,1.376780461724712,1.3237881487300258
11.0,25,0.6734760806058848,2.1535842213779697
11.0,11,0.6023305821904457,0.4354025062134736
11.0,26,0.5840910942892372,0.2843834947475117
11.0,7,0.5987119189746544,0.8030521033939194
11.0,18,1.0147606606444477,0.6801907606552422
11.0,21,0.7106035966706173,0.8014139918943787
11.0,3,0.7389801761713041,0.6773135152705003
11.0,10,0.6556614985466589,0.43700134911655597
11.0,16,1.0276447564164926,1.1734274407969554
11.0,17,1.379011764502382,0.7677120062104323
11.0,22,1.8617589035333793,0.6534708987243911
11.0,20,0.704750805223691,1.1675940486287284
11.0,23,2.367688261323919,2.9935935717371502
11.0,28,4.194114589097625,1.969089488146287
11.0,9,2.6781534496785344,2.3580317583000188
11.0,12,1.1003412542986575,0.6210115051972878
11.0,27,2.5419759017912185,1.6623034786787707
11.0,6,3.3649257442828073,1.2304292581169332
11.0,8,0.7308369756412272,1.707247731282594
11.0,1,0.9202058185495079,0.5906557896422896
11.0,5,2.8621796876752206,1.2584273889238722
11.0,24,1.6714269189690358,1.4537090490000462
11.0,2,0.6271827498194342,0.7449270969001618
11.0,29,6.552381447890549,2.7474452156891296
11.0,13,0.714118979622222,0.5306814662218727
11.0,15,1.0902424515197515,0.9143982894528992
11.0,19,1.347247217146052,1.2160951827731319
11.0,14,0.6120122175829347,0.7871467184570089
11.0,0,1.2556951452671055,2.260310301218628
12.0,4,1.3664482255157773,1.7846037063108078
12.0,25,0.6616014421581874,2.153584221377969
12.0,11,0.6003494105364575,0.4682685300802352
12.0,26,0.5858339867473479,0.1551280603090211
12.0,7,0.5966983969427309,0.8835422471846197
12.0,18,0.9947282403811855,0.7316720752373191
12.0,21,0.7069210613800635,0.8374493476139518
12.0,3,0.7355110235999522,0.7788891721522563
12.0,10,0.6513741655851981,0.5133718936771675
12.0,16,1.0357772203115914,1.0963979564617483
12.0,17,1.3574334464962754,0.8158441982035968
12.0,22,1.883701910173112,0.33031137757333134
12.0,20,0.6909425866941437,1.446836041708624
12.0,23,2.1902331343598136,4.851178324140013
12.0,28,4.356845398674018,1.5981227738423784
12.0,9,2.6219517414746507,3.025829389633124
12.0,12,1.0907358103572191,3.723484068177642
12.0,27,2.578816028066023,1.4126426862193435
12.0,6,3.3051830453863653,1.3429043118729949
12.0,8,0.7339050843887545,1.5447748898353302
12.0,1,1.4937183216535768,0.5713160539368176
12.0,5,2.4768218285008383,1.388778960341331
12.0,24,1.5934176637922446,1.6090049598395741
12.0,2,0.6189651964697302,1.2201725897898785
12.0,29,6.016506103324644,3.2035370447027414
12.0,13,0.7431186871296724,0.5023553385506382
12.0,15,1.0621236136648409,1.0205901549742544
12.0,19,1.3750704458402978,0.9797735407158327
12.0,14,0.6139000481695802,0.7565847988600226
12.0,0,1.2652816024785913,1.4143330840321842
13.0,4,1.3562699135052676,2.7375576708036644
13.0,25,0.6501382924106354,2.153584221377969
13.0,11,0.5983812290025443,0.5065013992998122
13.0,26,0.5875873117065326,0.10665306578106061
13.0,7,0.5987119189746544,0.8030521033939194
13.0,18,0.9754714299842976,0.7915843932587506
13.0,21,0.7106035966706173,0.8014139918943787
13.0,3,0.7320742908021726,0.9163061895442799
13.0,10,0.6556614985466589,0.43700134911655597
13.0,16,1.0440394265736832,1.0288586694099395
13.0,17,1.3365200251130815,0.8704154477142011
13.0,22,1.8617589035333793,0.6534708987243911
13.0,20,0.704750805223691,1.1675940486287284
13.0,23,2.3676882613239196,2.9935935717371502
13.0,28,4.532713789703168,1.3447740064726885
13.0,9,2.5680603637308965,4.221309747636005
13.0,12,1.1003412542986575,0.6210115051972878
13.0,27,2.5419759017912185,1.6623034786787707
13.0,6,3.247524746851973,1.4780111293776643
13.0,8,0.7369990620397615,1.4105388069636073
13.0,1,0.9202058185495079,0.5906557896422896
13.0,5,2.182918295864741,1.5492553370374995
13.0,24,1.6714269189690358,1.4537090490000462
13.0,2,0.6109601963174939,3.3704176017661287
13.0,29,5.561655584275566,3.841198209727674
13.0,13,0.7745733920944904,0.47689990357700773
13.0,15,1.0902424515197515,0.9143982894528992
13.0,19,1.4040671139471177,0.8203553296156604
13.0,14,0.6157995613062102,0.7283073871818361
13.0,0,1.2750155591221066,1.0291486606602585
14.0,4,1.3664482255157773,1.7846037063108078
14.0,25,0.6390656068286777,2.153584221377969
14.0,11,0.5964259102460144,0.5515325525772079
14.0,26,0.5858339867473479,0.1551280603090211
14.0,7,0.600739076029576,0.7360027180426593
14.0,18,0.9569460401273421,0.8621835254638057
14.0,21,0.7143246994334103,0.7683518922762128
14.0,3,0.7355110235999522,0.7788891721522563
14.0,10,0.6513741655851981,0.5133718936771675
14.0,16,1.05243450496199,0.9691575288233073
14.0,17,1.3162412352644361,0.9328104909856674
14.0,22,1.8403212329466996,30.18081740141795
14.0,20,0.6909425866941437,1.446836041708624
14.0,23,2.1902331343598136,4.851178324140013
14.0,28,4.356845398674018,1.5981227738423784
14.0,9,2.6219517414746507,3.025829389633124
14.0,12,1.0907358103572191,3.723484068177642
14.0,27,2.578816028066023,1.4126426862193435
14.0,6,3.3051830453863653,1.3429043118729949
14.0,8,0.7339050843887545,1.5447748898353302
14.0,1,1.4937183216535768,0.5713160539368176
14.0,5,1.951366151574498,1.751663836681917
14.0,24,1.5934176637922446,1.6090049598395741
14.0,2,0.6189651964697302,1.2201725897898785
14.0,29,6.016506103324644,3.2035370447027414
14.0,13,0.7431186871296724,0.5023553385506382
14.0,15,1.1198906228183911,0.8282222071048424
14.0,19,1.3750704458402978,0.9797735407158327
14.0,14,0.6177108657729115,0.702067561211004
14.0,0,1.2849004457797113,0.8088607047001886
15.0,4,1.376780461724712,1.3237881487300258
15.0,25,0.6501382924106354,0.35917988486026103
15.0,11,0.5944833285832162,0.6053521587742478
15.0,26,0.5840910942892372,0.28438349474751173
15.0,7,0.5987119189746544,0.8030521033939194
15.0,18,0.9391111757579972,0.9466088417459736
15.0,21,0.718084978737964,0.7379096458624215
15.0,3,0.7389801761713041,0.6773135152705003
15.0,10,0.6556614985466589,0.43700134911655597
15.0,16,1.0440394265736832,1.0288586694099395
15.0,17,1.3365200251130815,0.8704154477142011
15.0,22,1.8617589035333793,0.6534708987243911
15.0,20,0.704750805223691,1.1675940486287284
15.0,23,2.3676882613239196,2.9935935717371502
15.0,28,4.532713789703168,1.3447740064726885
15.0,9,2.5680603637308965,4.221309747636005
15.0,12,1.1003412542986575,0.6210115051972878
15.0,27,2.616739684357211,1.2281823917319457
15.0,6,3.247524746851973,1.4780111293776643
15.0,8,0.7369990620397615,1.4105388069636073
15.0,1,0.9202058185495079,0.5906557896422896
15.0,5,1.7642265580727978,2.0149095445238205
15.0,24,1.6714269189690358,1.4537090490000462
15.0,2,0.6109601963174939,3.3704176017661287
15.0,29,5.561655584275566,3.841198209727674
15.0,13,0.7745733920944904,0.47689990357700773
15.0,15,1.1511963819010609,0.7568902330572855
15.0,19,1.347247217146052,1.2160951827731319
15.0,14,0.6157995613062102,0.7283073871818361
15.0,0,1.2949398002505788,0.66625061233968
16.0,4,1.3664482255157773,1.7846037063108078
16.0,25,0.6390656068286777,2.1535842213779683
16.0,11,0.5925533599626073,0.6708112050632958
16.0,26,0.5823585414963791,1.7051172209903607
16.0,7,0.600739076029576,0.7360027180426593
16.0,18,0.9219289347332534,1.049362820960144
16.0,21,0.721885056546489,0.7097877228506966
16.0,3,0.7424822094289653,0.5991746016423732
16.0,10,0.6600056437410249,0.3804104903927394
16.0,16,1.0357772203115914,1.0963979564617483
16.0,17,1.3574334464962754,0.8158441982035968
16.0,22,1.8403212329466996,30.18081740141795
16.0,20,0.6909425866941437,1.446836041708624
16.0,23,2.576433795844288,2.1646995252036505
16.0,28,4.356845398674018,1.5981227738423784
16.0,9,2.5163397265468266,6.9784302755443735
16.0,12,1.0907358103572191,3.723484068177642
16.0,27,2.578816028066023,1.4126426862193435
16.0,6,3.191843633114533,1.6433446234922018
16.0,8,0.7339050843887545,1.5447748898353302
16.0,1,1.4937183216535768,0.5713160539368176
16.0,5,1.6098399534621644,2.3712719664858244
16.0,24,1.7574675983594459,1.3257518084794822
16.0,2,0.6189651964697302,1.2201725897898785
16.0,29,5.170744979761233,4.795797356516565
16.0,13,0.8088086184548525,0.4538998151108769
16.0,15,1.1843027365723537,0.6968710862482234
16.0,19,1.3750704458402978,0.9797735407158327
16.0,14,0.6139000481695802,0.7565847988600226
16.0,0,1.3051372717725962,0.5663904152064348
17.0,4,1.376780461724712,1.3237881487300258
17.0,25,0.6501382924106354,0.35917988486026103
17.0,11,0.5944833285832162,0.6053521587742478
17.0,26,0.5840910942892372,0.28438349474751173
17.0,7,0.6027800070770231,0.6792868860392164
17.0,18,0.9053641389433114,1.1771409618237905
17.0,21,0.7257255680568384,0.6837305778089964
17.0,3,0.7389801761713041,0.6773135152705003
17.0,10,0.6556614985466589,0.43700134911655597
17.0,16,1.0440394265736832,1.0288586694099395
17.0,17,1.379011764502382,0.7677120062104323
17.0,22,1.8617589035333793,0.6534708987243911
17.0,20,0.704750805223691,1.1675940486287284
17.0,23,2.825546031751598,1.695291451676137
17.0,28,4.194114589097625,1.9690894881462868
17.0,9,2.5680603637308965,4.221309747636005
17.0,12,1.1003412542986575,0.6210115051972878
17.0,27,2.5419759017912185,1.6623034786787707
17.0,6,3.1380397178066746,1.850326064584433
17.0,8,0.7369990620397615,1.4105388069636073
17.0,1,0.9202058185495079,0.5906557896422896
17.0,5,1.4802996536166493,2.880773451015394
17.0,24,1.8528473250118414,1.21849812029498
17.0,2,0.6271827498194342,0.7449270969001618
17.0,29,4.831177307311911,6.381768932368982
17.0,13,0.7745733920944904,0.4768999035770078
17.0,15,1.1511963819010609,0.7568902330572855
17.0,19,1.347247217146052,1.2160951827731319
17.0,14,0.6120122175829347,0.7871467184570089
17.0,0,1.2949398002505788,0.66625061233968
18.0,4,1.3872701403735541,1.0521140860346636
18.0,25,0.6616014421581874,0.195928666288666
18.0,11,0.5964259102460144,0.5515325525772079
18.0,26,0.5823585414963791,1.7051172209903607
18.0,7,0.600739076029576,0.7360027180426593
18.0,18,0.9219289347332534,1.049362820960144
18.0,21,0.721885056546489,0.7097877228506966
18.0,3,0.7424822094289653,0.5991746016423732
18.0,10,0.6600056437410249,0.3804104903927394
18.0,16,1.0357772203115914,1.0963979564617483
18.0,17,1.3574334464962754,0.8158441982035968
18.0,22,1.8403212329466996,30.18081740141795
18.0,20,0.7191221819916145,0.978702652830822
18.0,23,3.1279873023286333,1.393184015069416
18.0,28,4.043102274869112,2.5643411286448217
18.0,9,2.6219517414746507,3.025829389633124
18.0,12,1.0907358103572191,3.723484068177642
18.0,27,2.506173522700187,2.019155125313846
18.0,6,3.086019644557614,2.1169599911783252
18.0,8,0.7339050843887545,1.5447748898353302
18.0,1,1.4937183216535768,0.5713160539368176
18.0,5,1.6098399534621644,2.3712719664858244
18.0,24,1.9591738763311453,1.1272992953415795
18.0,2,0.6356214360177571,0.5361153300858712
18.0,29,5.170744979761233,4.795797356516565
18.0,13,0.7431186871296724,0.5023553385506383
18.0,15,1.1198906228183911,0.8282222071048424
18.0,19,1.320527610300025,1.6026563187517697
18.0,14,0.6139000481695802,0.7565847988600226
18.0,0,1.3051372717725962,0.5663904152064348
19.0,4,1.376780461724712,1.3237881487300258
19.0,25,0.6501382924106354,0.35917988486026103
19.0,11,0.5983812290025443,0.5065013992998122
19.0,26,0.5840910942892372,0.28438349474751173
19.0,7,0.6027800070770231,0.6792868860392164
19.0,18,0.9391111757579972,0.9466088417459736
19.0,21,0.718084978737964,0.7379096458624215
19.0,3,0.7460175930643527,0.5372000144216293
19.0,10,0.6556614985466589,0.43700134911655597
19.0,16,1.0276447564164926,1.1734274407969554
19.0,17,1.379011764502382,0.7677120062104323
19.0,22,1.8617589035333793,0.6534708987243911
19.0,20,0.704750805223691,1.1675940486287284
19.0,23,2.825546031751598,1.695291451676137
19.0,28,3.9025866478748403,3.6754098521024003
19.0,9,2.5680603637308965,4.221309747636005
19.0,12,1.1003412542986575,0.6210115051972878
19.0,27,2.5419759017912185,1.6623034786787707
19.0,6,3.1380397178066746,1.850326064584433
19.0,8,0.7369990620397615,1.4105388069636073
19.0,1,3.9646806835418884,0.5532026399390149
19.0,5,1.7642265580727978,2.0149095445238205
19.0,24,1.8528473250118414,1.21849812029498
19.0,2,0.6442903027671046,0.418738138539471
19.0,29,5.561655584275566,3.841198209727674
19.0,13,0.714118979622222,0.5306814662218727
19.0,15,1.1511963819010609,0.7568902330572855
19.0,19,1.347247217146052,1.2160951827731319
19.0,14,0.6157995613062102,0.7283073871818361
19.0,0,1.2949398002505788,0.66625061233968
20.0,4,1.3664482255157773,1.7846037063108078
20.0,25,0.6390656068286777,2.1535842213779697
20.0,11,0.5964259102460144,0.5515325525772079
20.0,26,0.5823585414963791,1.7051172209903607
20.0,7,0.6048348529814822,0.6306866345268713
20.0,18,0.9569460401273421,0.8621835254638057
20.0,21,0.721885056546489,0.7097877228506966
20.0,3,0.7495868057575642,0.4868441345240726
20.0,10,0.6513741655851981,0.5133718936771675
20.0,16,1.0196390026573483,1.2620985279856818
20.0,17,1.4012871997303225,0.7249427105471994
20.0,22,1.883701910173112,0.33031137757333134
20.0,20,0.6909425866941437,1.446836041708624
20.0,23,3.1279873023286333,1.393184015069416
20.0,28,4.043102274869112,2.5643411286448217
20.0,9,2.5163397265468266,6.9784302755443735
20.0,12,1.0907358103572191,3.723484068177642
20.0,27,2.506173522700187,2.019155125313846
20.0,6,3.191843633114533,1.6433446234922018
20.0,8,0.7401192371516903,1.297766938724969
